hotel_name,hotel_url,hotel_address,hotel_type,hotel_rating,location_rating,cleaniness_rating,service_rating,value_rating,hotel_rating_max_value,hotel_review,covid_detail,customer_name,customer_address,customer_review_date,customer_rating,max_value,comment_title,comment,customer_stay_date,customer_trip_type
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",Elvis, ,Oct 2019,10,50,Terrible experience,"My husband booked us a holiday for my 60th Birthday treat. Went horrible wrong!!! We were accused of breaking toughened glass in our room and forced to pay for it. We were not even in the room at the time.The Police were called out as we refused to pay for damages. We were treated like common criminals, accused of being rowdy and drunk. My husband was suffering from cellulitis at the time and could hardly walk. Worse experience of our life. We have been on many holidays but never been treated in this manner. The customer service department of the White Rocks were very unhelpful as were Jet2 who we booked the holiday through.", August 2019, 
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",mfenn1,"West Yorkshire, United Kingdom",Oct 2019,50,50,Making More Memories,"This was our second visit back to the hotel and the beautiful island in 2019. Myself and my wife spent the last two weeks of the season celebrating our wedding anniversary back at The White Rocks alongside of the fantastic team here.

We absolutely love the hotel and the staff make it so special every time. We often spend our weekends at home sat enjoying a glass of red wine in front of the fire and flicking back through the photos looking at the beautiful happy memories we make year after year. Looking back at the photos we are instantly transported back to the hotel and island!

We look forward to continuing making more memories in the near future. See you all summer 2020! Thank you White Rocks!

Lots of love The Fenn Family ❤️", October 2019, Travelled as a couple
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",michael,"Doncaster, United Kingdom",Oct 2019,50,50,Our fantastic holiday,"Yet another fantastic stay at white rocks hotel. The staff are friendly, helpful,the food excellent,spotlessly clean. A peaceful and calming holiday ,we cannot wait to come back in May 20.and in September if we have one criticism it would be about the reserved s unbeds at the poolside, some guests were unable to get one although they were staying at the hotel.", September 2019, 
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",candre1,"London, United Kingdom",Oct 2019,50,50,Amazingly beautiful,"Simply beautiful and peaceful hotel
Friendly and helpful staff
Immaculate both inside and out
Breakfast perfect
Will definitely return and highly recommend
Convenient location short transfer from airport and close to Argostoli
Shops and restaurants walking distance", August 2019, Travelled with family
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",bpd1968,Oldham,Oct 2019,40,50,"Great Hotel, lovely place to enjoy a rest","Booked a sea view bungalow through TUI, but on arrival found that these bungalows were furthest away from the main hotel. We queried such with Guest Relations, as we'd asked to be near to the hotel, and were then allocated one quite near to the main hotel with brilliant views, downside we had to pay extra for such, but it was worth it.

Lovely modern room, good bathroom with large walk in shower and deck chairs on the patio to sit and enjoy the lovely sunsets. Room was kept very clean, sheets changed every day despite requesting not to. Main hotel area was very spacious and modern, lovely dining room with outside terrace and had very good staff, especially Gerassimos & Evangelia, who were always so friendly. Reception and Guest services were always helpful, again, lovely smiles from Vasiliki & Isabella. The food was always well cooked, good choices at different meals, but like others, why such small plates at breakfast!! Although bar drinks were reasonably priced the wine list was very expensive.

We had a good TUI rep Liz and booked the Premier Kefalonia trip through her, it was a great day. We also went into Argostoli which is nearby and caught the ferry to Lixouri tor a lunch trip.

Enjoyed a lovely rest, superb sun beds around the pool, great private beach with access to the sea and what a setting to enjoy drinks/food at the beach bar. Lack of entertainment didn't bother us, but could do with some background music at night, when enjoying a drink on the terraces.", September 2019, 
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",inspector77,"Leeds, United Kingdom",Oct 2019,40,50,Not quite there yet,"Have just got back from a ten night stay at the White Rocks. The hotel is situated a ten minute walk from Lassi. It is at the side of the main road from the airport. If you stay here you really do need to pay for a sea view or you will end up looking at the road. The Hotel is beautifully decorated and the rooms are nicely appointed. The food is very good. The staff helpful. The things that let it down is the lack of any atmosphere, the only entertainment is a Greek night which compared to a similar event at Zorbas Bar in Lassi is at best pathetic. In the rooms the bathrooms are very modern but using the shower is a bit tricky as there is nothing to hold on to whilst stepping over the bath sides. I am fit and able but as the clientele appeared elderly some must have really struggled.... The public beach in front of the hotel is very clean and well kept. The only issue is that to get from the beach to our room on floor three you will have to climb 123 steps. In the dining room the wine glasses were hopeless like little glass egg cups. And at breakfast the plates for your cooked breakfast were very small side plates. So to sum up a very nice hotel in some areas but could with a few tweaks.", August 2019, 
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",Sunsets, ,Oct 2019,40,50,Sunsetromanticdestination,We have just returned from a lovely relaxing holiday at White Rock Hotel. The hotel is set in the most beautiful sea front location surrounded by trees and wonderful views. The food was really good a great selection for all tastes. The staff were very friendly and helpful and very efficient. We enjoyed time by the pool on very comfortable sun beds and also on the private beach which was peaceful and scenic. The lunch cabin was set in a lovely scenic area with lovely views of the sea. The selection of lunches was good too. Another great part of the holiday was the gorgeous sunsets that could be viewed from our balcony or from one of the terraces. Every sunset was different each one was very beautiful. The only thing that could have spoilt or holiday if we had let it was that we did not have rooms anywhere near our friends that we booked with in the same booking and no effort was made to rectify this. I think the hotel management need to be more aware that this important when friends and family book together. But as I said we did not let it spoil our holiday., September 2019, Travelled with friends
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",Penybontduo,South Wales,Oct 2019,50,50,A Fantastic Holiday,"We stayed at this hotel for the last 2 weeks of September and had an amazing time. We were in a sea view room 407 and the views from the balcony were spectacular! The sunsets were different every evening and just so amazing! To be honest we had read the reviews before flying out and had just a few ‘niggling worries’ about what the White Rocks Hotel was going to be like, but on arrival late in the evening our cases were taken to our room and we were ushered in to the dining room to eat after a long journey! The only ‘blip’ was that although we had booked our holiday through TUI with our friends a request had not been passed to the hotel to be near each other and we couldn’t have been placed further apart in the hotel! It certainly did not spoil our stay - we used the Reception area as a meeting place! The room was so spacious with tea/coffee making facilities replenished each day. There is a small safe above the mini fridge - it took us a while to find it! We were half board and the food was delicious at every meal - all the staff were so helpful, but a special shout out has to go for Gerassimo for his attention to detail and making everyone feel special! There is a dress code for the men at the evening meal (women tend to dress up anyway), but to be honest I prefer to see the men in long trousers at dinner. Those holiday makers that didn’t like the rule had the option of just booking bed/breakfast and eating elsewhere in the evening. The area around the hotel is beautiful and unspoilt! We loved the private beach because of this and spent many happy hours there. During my stay I tripped in nearby Argostoli and had a small injury. The staff at the hotel couldn’t have been any more helpful or sympathetic! My treatment at the local hospital was very efficient and very quick too. Because of my injury we spent the last few days around the pool where I could have a dip too - the sun beds were so so comfortable. We hired a car for 3 days during our stay which enabled us to see a bit more of the beautiful, breathtaking island. We hired the car with the local company that we had been advised to and everything went to plan. We would like to have visited the museum and learn more about the history of the hotel, but when we inquired we were not told it was only open on a Tuesday morning and in the end we were too late to book it. All in all we had an amazing time and we certainly wish we were still there! Thank you to everyone at White Rocks for making our holiday so special!", September 2019, 
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",Carrieradiostar,"Farnham, United Kingdom",Oct 2019,50,50,Lovely hotel in Kefalonia,"This was my second visit to White Rocks and I am glad to say I had a lovely stay. If you want excellent service, peace and quiet and lovely views then this is the place to stay. Yes it is near the airport but I think watching the planes passing over to land is part of the hotel's charm. Its best feature is the excellent staff from reception to the restaurant to the beach bar to the cleaners. They are all polite attentive smiling and helpful and you feel welcomed and looked after. it is a good idea to bring a pair of beach shoes as the beach is rocky. The path to the beach is steep so care is needed. The food is very good and there is a lot of variety so plenty to suit all tastes. This is a really good hotel with excellent management and staff. 5 Gold stars from me.", September 2019, 
White Rocks Hotel Kefalonia,https://www.tripadvisor.co.uk/Hotel_Review-g2091384-d250716-Reviews-White_Rocks_Hotel_Kefalonia-Platis_Gialos_Cephalonia_Ionian_Islands.html#REVIEWS,"Platis Gialos Beach Lassis Kefalonia, Platis Gialos 281 00 Greece",4.5,Excellent,45,50,45,40,5,"1,590","What you can expect during your stay
Paid stay-at-home policy for staff with symptoms
A note from White Rocks Hotel Kefalonia
We are committed to offer confidence and comfort for our guests. The health and wellbeing of our guests, staff and colleagues is our top priority today and every day.  We have created a touchless and safe guest journey and holiday experience for our guests and have trained all the staff members accordingly.
Read more
More questions?
+30 2671 028333
Email hotel
Community
Ask a question
Write a review",Claire,"Ashford, United Kingdom",Oct 2019,50,50,Fabulous,"A massive thank you to management and staff for a lovely stay. We stayed at the hotel for a week 13 - 20 September and it was superb in every way. The staff are exceptional and go out of their way to please. Outside the restaurant there is a display of memorabilia belonging to the owner of the hotel, Mrs Nelly who died a few years ago. The manager told me they conduct a talk and tour of this on a Tuesday but as we had missed this she very kindly arranged for us to see on our own. The lady who runs the hotel shop gathered all the items and put it all together and she is clearly very passionate about the history and future of the hotel. Her stories brought a tear to my eye - DO NOT MISS THIS OPPORTUNITY!
Hotel pool and public beach are excellent, just cannot fault this lovely place.
We stayed on bed and breakfast basis and walked into town each night trying different tavernas. We preferred to do this as there is a dress code in the hotel restaurant in the evenings and we wanted to be casual in our shorts. Without doubt Phaedra was our favourite and I would go back time and time again for their seafood.
Equally so, I would have no hesitation in returning to White Rocks.", September 2019, 
Regina Dell Acqua Resort,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d1168554-Reviews-Regina_Dell_Acqua_Resort-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28082 Greece,5.0,Excellent,50,50,50,45,5,"1,224",,Henning,"Oslo, Norway",Nov 2019,50,50,Love this place,"For the 8th time we spent a week in this wonderful hotel in Skala. We love this place and we already look forward to our next stay - in october 2020. The staff, led by Anastasia and Evangelos, is so friendly and polite, and always there to help you. We absolutely recommend this hotel - you wont be disappointed!", October 2019, Travelled with family
Regina Dell Acqua Resort,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d1168554-Reviews-Regina_Dell_Acqua_Resort-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28082 Greece,5.0,Excellent,50,50,50,45,5,"1,224",,David,"Bedworth, United Kingdom",Nov 2019,50,50,“Excellent”,"We have recently returned from our 11th visit to this special hotel (12th to 26th September) and once again have had an amazing and memorable holiday.

The hotels tastefully decorated bedrooms, pool bar and public areas are all kept spotless. Sun beds around the pool are plentiful with deep mattresses for comfort. The hotels sun beds on the beach also have deep mattresses, snacks and drinks are available to order if required. The food served in the ‘Hippocampus’ restaurant is of a high quality and reasonably priced. Breakfast is buffet style with an unlimited choice of hot, cold, savoury or sweet dishes to cater for all tastes.

Our thanks to Anastasia, Mr P. and all the staff who work so very hard to make each guest feel extra special and their holiday unforgettable. A warm welcome this summer to waiters Kris and Makis.

We wish you all a healthy and well earned rest this winter and look forward to our return in May 2020.", September 2019, 
Regina Dell Acqua Resort,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d1168554-Reviews-Regina_Dell_Acqua_Resort-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28082 Greece,5.0,Excellent,50,50,50,45,5,"1,224",,K., ,Oct 2019,50,50,Fantastic,"I stayed here in august with my mother in law and two kids. We had a fantastic stay. The hotel and rooms were spotless. The staff were friendly and helpful. As we go away during the summer holidays I’m always tense about the sunbed situation as we need to see the kids when they’re in the pool but there were always plenty of sinners and never a mad dash or ‘reserving beds’ hours before.
Hotel was across from a lovely beach with a lift down from the hotel. A short walk into the town. We will definitely come back again!!", August 2019, Travelled with family
Regina Dell Acqua Resort,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d1168554-Reviews-Regina_Dell_Acqua_Resort-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28082 Greece,5.0,Excellent,50,50,50,45,5,"1,224",,Linda,DERBYSHIRE ENGLAND,Oct 2019,50,50,special,"We stayed at Regina for 6th time and our holiday was just as perfect as first time we stayed here. To us and many other returning holiday makers its like returning home which so many guest say. Everything has already been said about this gem of a hotel.
We personally dont like hotel life for holidays but the Regina is so far away from the idea. Evangelos, Anastasia and all staff make this gem of a hotel so friendly, relaxing and entertaining. Spotless in every area, perfect setting, fantastic food and wines, just across from beach everything you need for perfect holiday. George for excellent bar service in day, Demetris, Ellias (The Boss)lol, Makis and Kris for excellent service in the evening adding to special nights in the resteraunt. As usuall we have contest who prepare best sweet and this year award goes to Kris lol. They all find time for quality time for their guests it is a very special team . We have had special holidays in the past but the Regina and staff hold a special place in our hearts for many reasons. Hope to return many times to come. xx", September 2019, 
Regina Dell Acqua Resort,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d1168554-Reviews-Regina_Dell_Acqua_Resort-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28082 Greece,5.0,Excellent,50,50,50,45,5,"1,224",,HimfromPenrith,"Cardiff, United Kingdom",Oct 2019,50,50,Deserves its high rating reviews,"This hotel was spotlessly clean, the staff were all incredibly nice and helpful and facilities were second to none. The beach is very pleasant, Sandy pebbles, whilst a lot of other beaches have scrub and stones.
It is a family run concern and the owners were always going out of their way to make our stay comfortable.
Skala itself is a very nice little village, it reminded us of Greece 40 years ago, quiet and sleepy without loud bars and all day English breakfasts. This may have been because we were visiting at the end of the season but we really enjoyed our stay here.", October 2019, Travelled as a couple
Regina Dell Acqua Resort,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d1168554-Reviews-Regina_Dell_Acqua_Resort-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28082 Greece,5.0,Excellent,50,50,50,45,5,"1,224",,sharon,"Kent, United Kingdom",Oct 2019,50,50,Fantastic Hotel,"We stayed at the Regina the last week of the season and it was amazing. The hotel is beautiful and the staff can not do enough for you, Katerina was so friendly she could not do enough for us. Anastasia was also really helpful and kind, it is a lovely friendly hotel in a perfect location, Thank You everyone.

From

Sharon and Dan Mottram", October 2019, Travelled with friends
Regina Dell Acqua Resort,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d1168554-Reviews-Regina_Dell_Acqua_Resort-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28082 Greece,5.0,Excellent,50,50,50,45,5,"1,224",,BarbaraJ2608,"Enniskillen, United Kingdom",Oct 2019,50,50,"Our ""Go To Regina"" holiday","Anastasia, Vangelis and all the staff appreciate their guests for choosing the Regina and go out of their way to ensure everyone is special to them. The hotel and facilities are first class and the rooms, restaurant, pool area and gardens are immaculate. Towels and bedding changed daily and the room ladies remember returning guests. The restaurant and menu is faultless and the staff are great at their job and lovely to chat to. The Spa is very special and tranquil and Sam does wonderful massages and facials.

We just love the Regina for perfect care and attention to detail, relaxation and location and we have met lovely people during our stays.

Looking forward to our next holiday in 2020.

Once again, thank you to everyone at the Regina.
Barbara and Michael", September 2019, 
